"URL","Title","Category","Start Date","End Date","Goal","Funding Amount","Backers","# of Rewards","Reward Price","# Claimed"
"https://www.kickstarter.com/projects/1374838500/japanese-the-game-a-language-learning-card-game","Japanese: The Game, a language-learning card game. by Bernhard Hamaker","Tabletop Games","Jan 2, 2014","Feb 6, 2014","5700.0","81141.0","1939","11","1","84","10","352","20","148","26","446","30","142","50","508","80","231","100","15","120","5","200","0","500","0"
"https://www.kickstarter.com/projects/1761852825/the-aesir-deck-viking-gods-on-playing-cards","The sir Deck- Viking Gods on Playing Cards by Doug Frye","Games","Jan 11, 2014","Feb 23, 2014","6000.0","6865.0","318","13","9","20","9","20","10","100","11","27","18","30","18","20","20","36","22","2","27","40","30","9","33","0","55","8","100","6"
